Time,CCL Reduced Due To J1772,Pack Charge Current Limit (CCL),Pack Charge Current Limit (CCL) kW,Pack Amperage (Current),Pack kW,Pack Voltage,J1772 AC Amp Limit,J1772 AC Power Limit,J1772 AC Voltage (0v = N/A)
Thu Nov 5 15:10:06 GMT 2020,1.000000,9.000000,2.600000,-8.100000,2.800000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:07 GMT 2020,1.000000,9.000000,2.600000,-8.100000,2.800000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:07 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:07 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.200000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:07 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.200000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:07 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.200000,13.000000,3220.000000,0.000000
Thu Nov 5 15:10:07 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:07 GMT 2020,1.000000,9.000000,2.600000,-7.900000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:07 GMT 2020,1.000000,9.000000,2.600000,-7.900000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:07 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:07 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:08 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:08 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:08 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:08 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:08 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:08 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:08 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:08 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:08 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:08 GMT 2020,1.000000,9.000000,2.600000,-7.800000,3.100000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:09 GMT 2020,1.000000,9.000000,2.600000,-8.100000,1.900000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:09 GMT 2020,1.000000,9.000000,2.600000,-8.100000,1.900000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:09 GMT 2020,1.000000,9.000000,2.600000,-8.000000,2.800000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:09 GMT 2020,1.000000,9.000000,2.600000,-8.000000,2.800000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:09 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:09 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:09 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:09 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:09 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:09 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:10 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:10 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:10 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:10 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:10 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:10 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:10 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:10 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:10 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:10 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:11 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:11 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:11 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,14.000000,3220.000000,0.000000
Thu Nov 5 15:10:11 GMT 2020,1.000000,9.000000,2.600000,-8.000000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:11 GMT 2020,1.000000,9.000000,2.600000,-8.100000,2.500000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:11 GMT 2020,1.000000,9.000000,2.600000,-8.100000,2.500000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:11 GMT 2020,1.000000,9.000000,2.600000,-8.100000,2.500000,299.200000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:11 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:11 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:11 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:12 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:12 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:12 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:12 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:12 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:12 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:12 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:12 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:12 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:12 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:13 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:13 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:13 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:13 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:13 GMT 2020,1.000000,9.000000,2.600000,-7.700000,1.900000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:13 GMT 2020,1.000000,9.000000,2.600000,-8.100000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:13 GMT 2020,1.000000,9.000000,2.600000,-8.100000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:13 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:13 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:14 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:14 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:14 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:14 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:14 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:14 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:14 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:14 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:14 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:14 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:15 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:15 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:15 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:15 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:15 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:15 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:15 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:15 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:15 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:15 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:16 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:16 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:16 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:16 GMT 2020,1.000000,9.000000,2.600000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:16 GMT 2020,1.000000,9.000000,16.200000,-7.800000,2.200000,299.300000,13.000000,2990.000000,0.000000
Thu Nov 5 15:10:16 GMT 2020,1.000000,9.000000,16.200000,1.000000,2.900000,297.900000,80.000000,2990.000000,0.000000
Thu Nov 5 15:10:16 GMT 2020,1.000000,9.000000,16.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:16 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:16 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:16 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:17 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:17 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:17 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:17 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:17 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:17 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:17 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:17 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:17 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:17 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:18 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:18 GMT 2020,1.000000,56.000000,17.200000,1.100000,-3.200000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:18 GMT 2020,1.000000,56.000000,17.200000,1.100000,-3.200000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:18 GMT 2020,1.000000,56.000000,17.200000,1.100000,-3.200000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:18 GMT 2020,1.000000,56.000000,17.200000,1.100000,-3.200000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:18 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:18 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:18 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:18 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:18 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:19 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:19 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:19 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:19 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:19 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:19 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:19 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:19 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:19 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:19 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
